name,state,party,birthplace,congress,start_date,end_date,born_in_state
Tim Hutchinson,Arkansas,Republican,Arkansas,107,2001-01-03,2003-01-02,TRUE
Tim Hutchinson,Arkansas,Republican,Arkansas,106,1999-01-03,2001-01-02,TRUE
Tim Hutchinson,Arkansas,Republican,Arkansas,105,1997-01-03,1999-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,113,2013-01-03,2015-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,112,2011-01-03,2013-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,111,2009-01-03,2011-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,110,2007-01-03,2009-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,109,2005-01-03,2007-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,108,2003-01-03,2005-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,107,2001-01-03,2003-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,106,1999-01-03,2001-01-02,TRUE
Tim Johnson,South Dakota,Democratic,South Dakota,105,1997-01-03,1999-01-02,TRUE
Tim Kaine,Virginia,Democratic,Minnesota,117,2021-01-03,NA,FALSE
Tim Kaine,Virginia,Democratic,Minnesota,116,2019-01-03,2021-01-02,FALSE
Tim Kaine,Virginia,Democratic,Minnesota,115,2017-01-03,2019-01-02,FALSE
Tim Kaine,Virginia,Democratic,Minnesota,114,2015-01-03,2017-01-02,FALSE
Tim Kaine,Virginia,Democratic,Minnesota,113,2013-01-03,2015-01-02,FALSE
Tim Scott,South Carolina,Republican,South Carolina,117,2021-01-03,NA,TRUE
Tim Scott,South Carolina,Republican,South Carolina,116,2019-01-03,2021-01-02,TRUE
Tim Scott,South Carolina,Republican,South Carolina,115,2017-01-03,2019-01-02,TRUE
Tim Scott,South Carolina,Republican,South Carolina,114,2015-01-03,2017-01-02,TRUE
Tim Scott,South Carolina,Republican,South Carolina,113,2013-01-03,2015-01-02,TRUE
Tina Smith,Minnesota,Democratic,New Mexico,117,2021-01-03,NA,FALSE
Tina Smith,Minnesota,Democratic,New Mexico,116,2019-01-03,2021-01-02,FALSE
Todd Young,Indiana,Republican,Pennsylvania,117,2021-01-03,NA,FALSE
Todd Young,Indiana,Republican,Pennsylvania,116,2019-01-03,2021-01-02,FALSE
Todd Young,Indiana,Republican,Pennsylvania,115,2017-01-03,2019-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,117,2021-01-03,NA,FALSE
Tom Carper,Delaware,Democratic,West Virginia,116,2019-01-03,2021-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,115,2017-01-03,2019-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,114,2015-01-03,2017-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,113,2013-01-03,2015-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,112,2011-01-03,2013-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,111,2009-01-03,2011-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,110,2007-01-03,2009-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,109,2005-01-03,2007-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,108,2003-01-03,2005-01-02,FALSE
Tom Carper,Delaware,Democratic,West Virginia,107,2001-01-03,2003-01-02,FALSE
Tom Coburn,Oklahoma,Republican,Wyoming,113,2013-01-03,2015-01-02,FALSE
Tom Coburn,Oklahoma,Republican,Wyoming,112,2011-01-03,2013-01-02,FALSE
Tom Coburn,Oklahoma,Republican,Wyoming,111,2009-01-03,2011-01-02,FALSE
Tom Coburn,Oklahoma,Republican,Wyoming,110,2007-01-03,2009-01-02,FALSE
Tom Coburn,Oklahoma,Republican,Wyoming,109,2005-01-03,2007-01-02,FALSE
Tom Cotton,Arkansas,Republican,Arkansas,117,2021-01-03,NA,TRUE
Tom Cotton,Arkansas,Republican,Arkansas,116,2019-01-03,2021-01-02,TRUE
Tom Cotton,Arkansas,Republican,Arkansas,115,2017-01-03,2019-01-02,TRUE
Tom Cotton,Arkansas,Republican,Arkansas,114,2015-01-03,2017-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,108,2003-01-03,2005-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,107,2001-01-03,2003-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,106,1999-01-03,2001-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,105,1997-01-03,1999-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,104,1995-01-03,1997-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,103,1993-01-03,1995-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,102,1991-01-03,1993-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,101,1989-01-03,1991-01-02,TRUE
Tom Daschle,South Dakota,Democratic,South Dakota,100,1987-01-03,1989-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,113,2013-01-03,2015-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,112,2011-01-03,2013-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,111,2009-01-03,2011-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,110,2007-01-03,2009-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,109,2005-01-03,2007-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,108,2003-01-03,2005-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,107,2001-01-03,2003-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,106,1999-01-03,2001-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,105,1997-01-03,1999-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,104,1995-01-03,1997-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,103,1993-01-03,1995-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,102,1991-01-03,1993-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,101,1989-01-03,1991-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,100,1987-01-03,1989-01-02,TRUE
Tom Harkin,Iowa,Democratic,Iowa,99,1985-01-03,1987-01-02,TRUE
Tom Udall,New Mexico,Democratic,Arizona,116,2019-01-03,2021-01-02,FALSE
Tom Udall,New Mexico,Democratic,Arizona,115,2017-01-03,2019-01-02,FALSE
Tom Udall,New Mexico,Democratic,Arizona,114,2015-01-03,2017-01-02,FALSE
Tom Udall,New Mexico,Democratic,Arizona,113,2013-01-03,2015-01-02,FALSE
Tom Udall,New Mexico,Democratic,Arizona,112,2011-01-03,2013-01-02,FALSE
Tom Udall,New Mexico,Democratic,Arizona,111,2009-01-03,2011-01-02,FALSE
Tommy Tuberville,Alabama,Republican,Arkansas,117,2021-01-03,NA,FALSE
Trent Lott,Mississippi,Republican,Mississippi,110,2007-01-03,2009-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,109,2005-01-03,2007-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,108,2003-01-03,2005-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,107,2001-01-03,2003-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,106,1999-01-03,2001-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,105,1997-01-03,1999-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,104,1995-01-03,1997-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,103,1993-01-03,1995-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,102,1991-01-03,1993-01-02,TRUE
Trent Lott,Mississippi,Republican,Mississippi,101,1989-01-03,1991-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,94,1975-01-03,1977-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,93,1973-01-03,1975-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,92,1971-01-03,1973-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,91,1969-01-03,1971-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,90,1967-01-03,1969-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,89,1965-01-03,1967-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,88,1963-01-03,1965-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,87,1961-01-03,1963-01-02,TRUE
Vance Hartke,Indiana,Democratic,Indiana,86,1959-01-03,1961-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,93,1973-01-03,1975-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,92,1971-01-03,1973-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,91,1969-01-03,1971-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,90,1967-01-03,1969-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,89,1965-01-03,1967-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,88,1963-01-03,1965-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,87,1961-01-03,1963-01-02,TRUE
Wallace F. Bennett,Utah,Republican,Utah,86,1959-01-03,1961-01-02,TRUE
Walter Mondale,Minnesota,Democratic,Minnesota,94,1975-01-03,1977-01-02,TRUE
Walter Mondale,Minnesota,Democratic,Minnesota,93,1973-01-03,1975-01-02,TRUE
Walter Mondale,Minnesota,Democratic,Minnesota,92,1971-01-03,1973-01-02,TRUE
Walter Mondale,Minnesota,Democratic,Minnesota,91,1969-01-03,1971-01-02,TRUE
Walter Mondale,Minnesota,Democratic,Minnesota,90,1967-01-03,1969-01-02,TRUE
Walter Mondale,Minnesota,Democratic,Minnesota,89,1965-01-03,1967-01-02,TRUE
Warren Magnuson,Washington,Democratic,Minnesota,96,1979-01-03,1981-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,95,1977-01-03,1979-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,94,1975-01-03,1977-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,93,1973-01-03,1975-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,92,1971-01-03,1973-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,91,1969-01-03,1971-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,90,1967-01-03,1969-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,89,1965-01-03,1967-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,88,1963-01-03,1965-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,87,1961-01-03,1963-01-02,FALSE
Warren Magnuson,Washington,Democratic,Minnesota,86,1959-01-03,1961-01-02,FALSE
Warren Rudman,New Hampshire,Republican,Massachusetts,102,1991-01-03,1993-01-02,FALSE
Warren Rudman,New Hampshire,Republican,Massachusetts,101,1989-01-03,1991-01-02,FALSE
Warren Rudman,New Hampshire,Republican,Massachusetts,100,1987-01-03,1989-01-02,FALSE
Warren Rudman,New Hampshire,Republican,Massachusetts,99,1985-01-03,1987-01-02,FALSE
Warren Rudman,New Hampshire,Republican,Massachusetts,98,1983-01-03,1985-01-02,FALSE
Warren Rudman,New Hampshire,Republican,Massachusetts,97,1981-01-03,1983-01-02,FALSE
Wayne Allard,Colorado,Republican,Colorado,110,2007-01-03,2009-01-02,TRUE
Wayne Allard,Colorado,Republican,Colorado,109,2005-01-03,2007-01-02,TRUE
Wayne Allard,Colorado,Republican,Colorado,108,2003-01-03,2005-01-02,TRUE
Wayne Allard,Colorado,Republican,Colorado,107,2001-01-03,2003-01-02,TRUE
Wayne Allard,Colorado,Republican,Colorado,106,1999-01-03,2001-01-02,TRUE
Wayne Allard,Colorado,Republican,Colorado,105,1997-01-03,1999-01-02,TRUE
Wayne Morse,Oregon,Democratic,Wisconsin,90,1967-01-03,1969-01-02,FALSE
Wayne Morse,Oregon,Democratic,Wisconsin,89,1965-01-03,1967-01-02,FALSE
Wayne Morse,Oregon,Democratic,Wisconsin,88,1963-01-03,1965-01-02,FALSE
Wayne Morse,Oregon,Democratic,Wisconsin,87,1961-01-03,1963-01-02,FALSE
Wayne Morse,Oregon,Democratic,Wisconsin,86,1959-01-03,1961-01-02,FALSE
Wendell Ford,Kentucky,Democratic,Kentucky,105,1997-01-03,1999-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,104,1995-01-03,1997-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,103,1993-01-03,1995-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,102,1991-01-03,1993-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,101,1989-01-03,1991-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,100,1987-01-03,1989-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,99,1985-01-03,1987-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,98,1983-01-03,1985-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,97,1981-01-03,1983-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,96,1979-01-03,1981-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,95,1977-01-03,1979-01-02,TRUE
Wendell Ford,Kentucky,Democratic,Kentucky,94,1975-01-03,1977-01-02,TRUE
Wendell R. Anderson,Minnesota,Democratic,Minnesota,95,1977-01-03,1979-01-02,TRUE
William Cohen,Maine,Republican,Maine,104,1995-01-03,1997-01-02,TRUE
William Cohen,Maine,Republican,Maine,103,1993-01-03,1995-01-02,TRUE
William Cohen,Maine,Republican,Maine,102,1991-01-03,1993-01-02,TRUE
William Cohen,Maine,Republican,Maine,101,1989-01-03,1991-01-02,TRUE
William Cohen,Maine,Republican,Maine,100,1987-01-03,1989-01-02,TRUE
William Cohen,Maine,Republican,Maine,99,1985-01-03,1987-01-02,TRUE
William Cohen,Maine,Republican,Maine,98,1983-01-03,1985-01-02,TRUE
William Cohen,Maine,Republican,Maine,97,1981-01-03,1983-01-02,TRUE
William Cohen,Maine,Republican,Maine,96,1979-01-03,1981-01-02,TRUE
William Hathaway,Maine,Democratic,Massachusetts,95,1977-01-03,1979-01-02,FALSE
William Hathaway,Maine,Democratic,Massachusetts,94,1975-01-03,1977-01-02,FALSE
William Hathaway,Maine,Democratic,Massachusetts,93,1973-01-03,1975-01-02,FALSE
William L. Armstrong,Colorado,Republican,Nebraska,101,1989-01-03,1991-01-02,FALSE
William L. Armstrong,Colorado,Republican,Nebraska,100,1987-01-03,1989-01-02,FALSE
William L. Armstrong,Colorado,Republican,Nebraska,99,1985-01-03,1987-01-02,FALSE
William L. Armstrong,Colorado,Republican,Nebraska,98,1983-01-03,1985-01-02,FALSE
William L. Armstrong,Colorado,Republican,Nebraska,97,1981-01-03,1983-01-02,FALSE
William L. Armstrong,Colorado,Republican,Nebraska,96,1979-01-03,1981-01-02,FALSE
William L. Scott,Virginia,Republican,Virginia,95,1977-01-03,1979-01-02,TRUE
William L. Scott,Virginia,Republican,Virginia,94,1975-01-03,1977-01-02,TRUE
William L. Scott,Virginia,Republican,Virginia,93,1973-01-03,1975-01-02,TRUE
William Langer,North Dakota,Republican,North Dakota,86,1959-01-03,1961-01-02,TRUE
William Roth,Delaware,Republican,Montana,106,1999-01-03,2001-01-02,FALSE
William Roth,Delaware,Republican,Montana,105,1997-01-03,1999-01-02,FALSE
William Roth,Delaware,Republican,Montana,104,1995-01-03,1997-01-02,FALSE
William Roth,Delaware,Republican,Montana,103,1993-01-03,1995-01-02,FALSE
William Roth,Delaware,Republican,Montana,102,1991-01-03,1993-01-02,FALSE
William Roth,Delaware,Republican,Montana,101,1989-01-03,1991-01-02,FALSE
William Roth,Delaware,Republican,Montana,100,1987-01-03,1989-01-02,FALSE
William Roth,Delaware,Republican,Montana,99,1985-01-03,1987-01-02,FALSE
William Roth,Delaware,Republican,Montana,98,1983-01-03,1985-01-02,FALSE
William Roth,Delaware,Republican,Montana,97,1981-01-03,1983-01-02,FALSE
William Roth,Delaware,Republican,Montana,96,1979-01-03,1981-01-02,FALSE
William Roth,Delaware,Republican,Montana,95,1977-01-03,1979-01-02,FALSE
William Roth,Delaware,Republican,Montana,94,1975-01-03,1977-01-02,FALSE
William Roth,Delaware,Republican,Montana,93,1973-01-03,1975-01-02,FALSE
William Roth,Delaware,Republican,Montana,92,1971-01-03,1973-01-02,FALSE
Winston Prouty,Vermont,Republican,Vermont,92,1971-01-03,1973-01-02,TRUE
Winston Prouty,Vermont,Republican,Vermont,91,1969-01-03,1971-01-02,TRUE
Winston Prouty,Vermont,Republican,Vermont,90,1967-01-03,1969-01-02,TRUE
Winston Prouty,Vermont,Republican,Vermont,89,1965-01-03,1967-01-02,TRUE
Winston Prouty,Vermont,Republican,Vermont,88,1963-01-03,1965-01-02,TRUE
Winston Prouty,Vermont,Republican,Vermont,87,1961-01-03,1963-01-02,TRUE
Winston Prouty,Vermont,Republican,Vermont,86,1959-01-03,1961-01-02,TRUE
Zell Miller,Georgia,Democratic,Georgia,108,2003-01-03,2005-01-02,TRUE
Zell Miller,Georgia,Democratic,Georgia,107,2001-01-03,2003-01-02,TRUE
Bernie Sanders,Vermont,Democratic,New York,110,2007-01-03,2009-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,111,2009-01-03,2011-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,112,2011-01-03,2013-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,113,2013-01-03,2015-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,114,2015-01-03,2017-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,115,2017-01-03,2019-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,116,2019-01-03,2021-01-02,FALSE
Bernie Sanders,Vermont,Democratic,New York,117,2021-01-03,NA,FALSE
Steve Daines,Montana,Republican,California,117,2021-01-03,NA,FALSE
Steve Daines,Montana,Republican,California,116,2019-01-03,2021-01-02,FALSE
Steve Daines,Montana,Republican,California,115,2017-01-03,2019-01-02,FALSE
Steve Daines,Montana,Republican,California,114,2015-01-03,2017-01-02,FALSE
Shelley Moore Capito,West Virginia,Republican,West Virginia,117,2021-01-03,NA,TRUE
Shelley Moore Capito,West Virginia,Republican,West Virginia,116,2019-01-03,2021-01-02,TRUE
Shelley Moore Capito,West Virginia,Republican,West Virginia,115,2017-01-03,2019-01-02,TRUE
Shelley Moore Capito,West Virginia,Republican,West Virginia,114,2015-01-03,2017-01-02,TRUE
Mark Kirk,Illinois,Republican,Illinois,114,2015-01-03,2017-01-02,TRUE
Mark Kirk,Illinois,Republican,Illinois,113,2013-01-03,2015-01-02,TRUE
Mark Kirk,Illinois,Republican,Illinois,112,2011-01-03,2013-01-02,TRUE
Roland Burris,Illinois,Democratic,Illinois,111,2009-01-03,2011-01-02,TRUE
Elizabeth Dole,North Carolina,Republican,North Carolina,110,2007-01-03,2009-01-02,TRUE
Elizabeth Dole,North Carolina,Republican,North Carolina,109,2005-01-03,2007-01-02,TRUE
Elizabeth Dole,North Carolina,Republican,North Carolina,108,2003-01-03,2005-01-02,TRUE
Jon Corzine,New Jersey,Democratic,Illinois,109,2005-01-03,2007-01-02,FALSE
Jon Corzine,New Jersey,Democratic,Illinois,108,2003-01-03,2005-01-02,FALSE
Jon Corzine,New Jersey,Democratic,Illinois,107,2001-01-03,2003-01-02,FALSE
Jean Carnahan,Missouri,Democratic,D.C.,107,2001-01-03,2003-01-02,FALSE
Strom Thurmond,South Carolina,Republican,South Carolina,107,2001-01-03,2003-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,106,1999-01-03,2001-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,105,1997-01-03,1999-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,104,1995-01-03,1997-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,103,1993-01-03,1995-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,102,1991-01-03,1993-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,101,1989-01-03,1991-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,100,1987-01-03,1989-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,99,1985-01-03,1987-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,98,1983-01-03,1985-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,97,1981-01-03,1983-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,96,1979-01-03,1981-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,95,1977-01-03,1979-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,94,1975-01-03,1977-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,93,1973-01-03,1975-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,92,1971-01-03,1973-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,91,1969-01-03,1971-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,90,1967-01-03,1969-01-02,TRUE
Strom Thurmond,South Carolina,Republican,South Carolina,89,1965-01-03,1967-01-02,TRUE
Strom Thurmond,South Carolina,Democratic,South Carolina,88,1963-01-03,1965-01-02,TRUE
Strom Thurmond,South Carolina,Democratic,South Carolina,87,1961-01-03,1963-01-02,TRUE
Strom Thurmond,South Carolina,Democratic,South Carolina,86,1959-01-03,1961-01-02,TRUE
Phil Gramm,Texas,Republican,Georgia,107,2001-01-03,2003-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,106,1999-01-03,2001-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,105,1997-01-03,1999-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,104,1995-01-03,1997-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,103,1993-01-03,1995-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,102,1991-01-03,1993-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,101,1989-01-03,1991-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,100,1987-01-03,1989-01-02,FALSE
Phil Gramm,Texas,Republican,Georgia,99,1985-01-03,1987-01-02,FALSE
Connie Mack III,Florida,Republican,Pennsylvania,106,1999-01-03,2001-01-02,FALSE
Connie Mack III,Florida,Republican,Pennsylvania,105,1997-01-03,1999-01-02,FALSE
Connie Mack III,Florida,Republican,Pennsylvania,104,1995-01-03,1997-01-02,FALSE
Connie Mack III,Florida,Republican,Pennsylvania,103,1993-01-03,1995-01-02,FALSE
Connie Mack III,Florida,Republican,Pennsylvania,102,1991-01-03,1993-01-02,FALSE
Connie Mack III,Florida,Republican,Pennsylvania,101,1989-01-03,1991-01-02,FALSE
John Chafee,Rhode Island,Republican,Rhode Island,106,1999-01-03,2001-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,105,1997-01-03,1999-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,104,1995-01-03,1997-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,103,1993-01-03,1995-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,102,1991-01-03,1993-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,101,1989-01-03,1991-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,100,1987-01-03,1989-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,99,1985-01-03,1987-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,98,1983-01-03,1985-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,97,1981-01-03,1983-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,96,1979-01-03,1981-01-02,TRUE
John Chafee,Rhode Island,Republican,Rhode Island,95,1977-01-03,1979-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,104,1995-01-03,1997-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,103,1993-01-03,1995-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,102,1991-01-03,1993-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,101,1989-01-03,1991-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,100,1987-01-03,1989-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,99,1985-01-03,1987-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,98,1983-01-03,1985-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,97,1981-01-03,1983-01-02,TRUE
David Pryor,Arkansas,Democratic,Arkansas,96,1979-01-03,1981-01-02,TRUE
Hank Brown,Colorado,Republican,Colorado,104,1995-01-03,1997-01-02,TRUE
Hank Brown,Colorado,Republican,Colorado,103,1993-01-03,1995-01-02,TRUE
Hank Brown,Colorado,Republican,Colorado,102,1991-01-03,1993-01-02,TRUE
Howard Metzenbaum,Ohio,Democratic,Ohio,103,1993-01-03,1995-01-02,TRUE
Howard Metzenbaum,Ohio,Democratic,Ohio,102,1991-01-03,1993-01-02,TRUE
Howard Metzenbaum,Ohio,Democratic,Ohio,101,1989-01-03,1991-01-02,TRUE
Howard Metzenbaum,Ohio,Democratic,Ohio,100,1987-01-03,1989-01-02,TRUE
Howard Metzenbaum,Ohio,Democratic,Ohio,99,1985-01-03,1987-01-02,TRUE
